,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Year
886,Tony Parker,PG,34,SAS,63,63,1587,8.5,18.3,0.466,0.7,2.2,0.33299999999999996,7.8,16.1,0.484,2.7,3.8,0.726,0.3,3.3,3.6,9.2,1.1,0.1,2.9,3.0,20.5,107.0,109.0,13.0,0.514,0.121,0.20600000000000002,0.7,7.3,4.0,27.8,1.1,0.1,12.5,20.2,1.4,1.7,3.0,0.092,-1.2,-1.7,-3.0,-0.4,2017
887,Chandler Parsons,SF,28,MEM,34,34,675,5.8,17.1,0.33799999999999997,1.9,7.2,0.26899999999999996,3.9,9.9,0.38799999999999996,2.7,3.3,0.8140000000000001,0.5,6.0,6.5,4.2,1.5,0.4,1.8,4.0,16.2,93.0,109.0,7.7,0.436,0.419,0.19399999999999998,1.0,13.6,7.1,12.8,1.5,0.7,9.1,17.8,-0.5,0.7,0.2,0.015,-3.6,-0.5,-4.1,-0.3,2017
888,Lamar Patterson,SG,25,ATL,5,0,40,3.7,18.5,0.2,1.2,7.4,0.16699999999999998,2.5,11.1,0.222,2.5,3.7,0.667,1.2,7.4,8.6,7.4,1.2,0.0,4.9,7.4,11.1,64.0,108.0,-1.9,0.276,0.4,0.2,2.8,16.3,9.6,21.1,1.2,0.0,19.7,22.2,-0.2,0.0,-0.1,-0.17600000000000002,-9.9,-1.2,-11.2,-0.1,2017
889,Patrick Patterson,PF,27,TOR,65,8,1599,4.9,12.2,0.401,3.0,8.0,0.37200000000000005,1.9,4.2,0.45799999999999996,1.4,1.9,0.7170000000000001,2.0,7.3,9.3,2.4,1.3,0.7,1.2,3.8,14.1,115.0,109.0,10.8,0.542,0.659,0.156,4.4,16.3,10.4,6.6,1.3,1.2,8.5,12.5,1.7,1.6,3.3,0.1,0.5,0.4,0.9,1.2,2017
890,Chris Paul,PG,31,LAC,61,61,1921,9.7,20.4,0.47600000000000003,3.2,7.9,0.41100000000000003,6.5,12.6,0.518,6.0,6.8,0.892,1.0,6.9,7.9,14.6,3.1,0.2,3.8,3.8,28.7,126.0,106.0,26.2,0.614,0.385,0.331,2.4,15.0,8.9,46.8,3.1,0.3,14.0,24.4,7.9,2.6,10.6,0.264,7.8,1.1,8.8,5.3,2017
891,Adreian Payne,PF,25,MIN,18,0,135,8.6,20.3,0.426,1.1,5.6,0.2,7.5,14.7,0.513,5.3,7.1,0.737,3.4,9.0,12.4,2.6,3.0,2.6,3.0,12.0,23.7,103.0,105.0,14.4,0.505,0.278,0.35200000000000004,7.7,21.0,14.3,8.0,3.0,4.4,11.4,23.1,0.0,0.2,0.2,0.086,-2.2,0.7,-1.5,0.0,2017
892,Cameron Payne,PG,22,TOT,31,0,462,6.9,20.7,0.332,2.9,9.2,0.314,4.0,11.5,0.34600000000000003,0.5,0.9,0.625,0.3,4.8,5.1,5.9,1.5,0.4,3.1,5.6,17.1,86.0,110.0,5.5,0.40700000000000003,0.446,0.040999999999999995,0.7,10.7,5.7,17.7,1.5,0.7,12.9,20.9,-0.8,0.4,-0.3,-0.035,-4.8,-2.2,-7.0,-0.6,2017
893,Elfrid Payton,PG,22,ORL,82,58,2412,8.8,18.7,0.47100000000000003,0.8,3.0,0.27399999999999997,8.0,15.7,0.509,3.0,4.3,0.6920000000000001,1.8,6.1,8.0,10.9,1.8,0.8,3.7,3.6,21.5,107.0,111.0,17.2,0.52,0.16,0.231,3.9,13.9,8.7,35.7,1.8,1.3,15.0,21.6,2.4,2.0,4.4,0.08800000000000001,0.7,0.2,0.9,1.7,2017
894,Gary Payton,PG,24,MIL,6,0,99,4.1,11.3,0.364,0.5,4.6,0.111,3.6,6.7,0.5379999999999999,1.5,2.6,0.6,0.0,6.2,6.2,6.7,1.5,2.1,5.1,4.6,10.3,74.0,109.0,4.5,0.413,0.409,0.22699999999999998,0.0,14.0,7.1,18.1,1.5,3.6,29.2,15.8,-0.3,0.1,-0.2,-0.07400000000000001,-7.3,0.6,-6.7,-0.1,2017
895,Paul Pierce,SF,39,LAC,25,7,277,5.1,12.6,0.4,2.7,7.8,0.349,2.3,4.9,0.48100000000000004,1.8,2.3,0.769,0.2,8.5,8.7,1.8,0.7,0.9,2.9,7.2,14.6,92.0,109.0,5.7,0.535,0.614,0.18600000000000003,0.4,18.5,9.7,5.0,0.7,1.5,17.4,14.8,-0.2,0.3,0.1,0.015,-3.9,-0.5,-4.4,-0.2,2017
896,Marshall Plumlee,C,24,NYK,21,1,170,4.7,8.8,0.5329999999999999,0.0,0.0,0.0,4.7,8.8,0.5329999999999999,2.4,5.6,0.42100000000000004,6.8,8.2,15.0,2.9,1.2,1.2,3.5,6.8,11.8,103.0,111.0,10.9,0.521,0.0,0.633,14.5,17.8,16.2,8.1,1.2,1.9,23.8,12.8,0.0,0.1,0.2,0.048,-2.9,0.1,-2.8,0.0,2017
897,Mason Plumlee,C,26,TOT,81,64,2148,7.7,14.3,0.536,0.0,0.1,0.0,7.7,14.2,0.541,4.0,6.9,0.58,3.9,10.0,13.9,6.5,1.6,2.1,3.1,5.2,19.4,114.0,108.0,18.1,0.5579999999999999,0.01,0.48200000000000004,8.8,22.4,15.6,19.8,1.6,3.4,15.1,18.1,3.6,2.4,6.0,0.135,0.0,2.6,2.7,2.5,2017
898,Miles Plumlee,C,28,TOT,45,12,484,4.6,9.6,0.478,0.0,0.0,0.0,4.6,9.6,0.478,2.6,4.1,0.6409999999999999,4.0,6.0,9.9,2.2,1.9,1.4,3.1,7.6,11.8,99.0,109.0,8.4,0.518,0.0,0.424,9.0,13.3,11.1,6.1,1.9,2.4,21.6,13.1,-0.1,0.5,0.5,0.045,-4.4,0.7,-3.6,-0.2,2017
899,Jakob Poeltl,C,21,TOR,54,4,626,5.4,9.3,0.583,0.0,0.0,0.0,5.4,9.3,0.583,2.5,4.6,0.544,6.3,7.0,13.4,1.0,1.4,1.6,2.3,9.1,13.4,118.0,108.0,12.2,0.589,0.0,0.496,14.1,15.7,14.9,2.7,1.4,2.8,17.2,12.1,0.9,0.7,1.6,0.125,-1.2,0.5,-0.7,0.2,2017
900,Otto Porter,SF,23,WAS,80,80,2605,7.8,15.2,0.516,2.8,6.5,0.434,5.0,8.7,0.5760000000000001,1.9,2.3,0.8320000000000001,2.2,7.5,9.7,2.3,2.2,0.8,0.8,3.7,20.3,129.0,108.0,17.3,0.628,0.425,0.14800000000000002,5.1,17.1,11.1,6.7,2.2,1.3,4.9,15.1,6.4,3.0,9.4,0.17300000000000001,3.0,0.9,3.9,3.9,2017
901,Bobby Portis,PF,21,CHI,64,13,1000,9.2,18.9,0.488,1.6,4.8,0.33299999999999996,7.6,14.1,0.541,2.0,3.0,0.6609999999999999,3.8,11.1,14.9,1.8,0.8,0.6,1.9,4.7,22.0,110.0,107.0,14.9,0.545,0.256,0.157,8.0,24.0,16.0,5.7,0.8,0.9,8.4,19.1,1.1,1.2,2.4,0.114,-1.6,-1.5,-3.0,-0.3,2017
902,Kristaps Porzingis,PF,21,NYK,66,65,2164,10.2,22.8,0.45,2.6,7.3,0.35700000000000004,7.6,15.5,0.493,4.6,5.8,0.7859999999999999,2.6,8.4,11.0,2.2,1.1,3.0,2.7,5.6,27.6,108.0,109.0,17.4,0.546,0.319,0.256,5.5,18.2,11.8,7.3,1.1,4.9,9.7,24.3,2.4,2.1,4.5,0.1,0.2,0.0,0.2,1.2,2017
903,Dwight Powell,C,25,DAL,77,3,1333,7.6,14.7,0.515,0.8,2.9,0.284,6.8,11.8,0.5710000000000001,4.2,5.5,0.759,3.6,8.3,11.9,1.9,2.4,1.5,1.3,5.3,20.1,120.0,105.0,17.6,0.588,0.196,0.374,7.7,19.5,13.3,6.1,2.4,2.6,7.2,16.7,2.7,1.9,4.6,0.165,-0.5,1.9,1.4,1.2,2017
904,Norman Powell,SG,23,TOR,76,18,1368,8.4,18.7,0.449,2.1,6.4,0.324,6.3,12.3,0.514,4.7,5.9,0.792,1.0,5.3,6.3,3.0,1.9,0.5,2.6,4.7,23.6,109.0,109.0,14.0,0.552,0.342,0.314,2.2,11.8,7.0,9.3,1.9,0.9,10.8,21.1,1.4,1.4,2.8,0.09699999999999999,-0.4,-1.1,-1.5,0.2,2017
905,Alex Poythress,PF,23,PHI,6,1,157,7.8,16.8,0.46299999999999997,1.9,5.9,0.316,5.9,10.9,0.5429999999999999,2.5,3.1,0.8,3.4,5.6,9.0,1.6,0.9,0.6,0.9,4.3,19.9,115.0,112.0,13.2,0.5479999999999999,0.35200000000000004,0.185,7.7,12.7,10.2,5.1,0.9,1.0,4.9,16.9,0.2,0.1,0.3,0.099,-0.6,-1.9,-2.5,0.0,2017
906,Ronnie Price,PG,33,PHO,14,0,134,1.4,8.6,0.16699999999999998,1.1,6.1,0.17600000000000002,0.4,2.5,0.14300000000000002,1.1,1.4,0.75,1.1,2.9,3.9,6.4,3.9,0.4,1.1,5.0,5.0,86.0,110.0,5.9,0.272,0.708,0.16699999999999998,2.4,6.7,4.5,16.9,3.9,0.6,10.4,9.0,-0.1,0.1,0.0,0.002,-3.2,0.8,-2.4,0.0,2017
907,Tim Quarterman,SG,22,POR,16,0,80,8.1,18.0,0.44799999999999995,3.1,8.1,0.385,5.0,9.9,0.5,0.0,1.9,0.0,2.5,6.2,8.7,6.8,1.2,1.9,6.8,3.7,19.2,88.0,111.0,10.2,0.511,0.44799999999999995,0.10300000000000001,5.5,13.9,9.7,21.1,1.2,3.0,26.6,22.8,-0.1,0.1,-0.1,-0.044000000000000004,-4.0,-0.8,-4.8,-0.1,2017
908,Chasson Randle,PG,23,TOT,26,0,299,6.6,16.3,0.408,2.7,7.8,0.34,4.0,8.5,0.47100000000000003,6.8,7.1,0.953,1.0,4.3,5.3,5.6,1.5,0.3,3.2,6.5,22.8,115.0,113.0,13.6,0.586,0.48,0.439,2.2,9.4,5.8,16.8,1.5,0.5,14.0,19.7,0.5,0.1,0.7,0.106,0.3,-2.9,-2.6,0.0,2017
909,Julius Randle,PF,22,LAL,74,73,2132,8.6,17.7,0.488,0.4,1.4,0.27,8.2,16.2,0.507,4.7,6.4,0.723,3.4,11.1,14.5,6.0,1.1,0.8,4.0,5.7,22.3,107.0,112.0,16.3,0.5429999999999999,0.08199999999999999,0.365,7.4,25.8,16.3,19.3,1.1,1.4,16.2,21.4,2.0,1.5,3.5,0.08,-0.8,0.7,0.0,1.1,2017
910,Zach Randolph,PF,35,MEM,73,5,1786,12.6,28.1,0.449,0.6,2.7,0.223,12.0,25.3,0.474,4.1,5.6,0.731,5.3,12.1,17.4,3.6,1.1,0.3,2.9,4.0,29.9,103.0,106.0,18.5,0.49,0.098,0.2,11.3,27.4,19.2,13.5,1.1,0.5,8.6,29.2,0.8,2.4,3.2,0.086,-1.4,-0.7,-2.1,0.0,2017
911,J.J. Redick,SG,32,LAC,78,78,2198,9.0,20.2,0.445,4.6,10.6,0.429,4.4,9.6,0.462,4.1,4.6,0.8909999999999999,0.3,3.6,3.9,2.5,1.2,0.3,2.2,2.8,26.7,113.0,112.0,14.8,0.599,0.526,0.22699999999999998,0.6,7.9,4.4,7.8,1.2,0.5,9.1,22.0,3.3,1.5,4.8,0.105,2.0,-2.1,-0.1,1.1,2017
912,Willie Reed,C,26,MIA,71,5,1031,7.9,13.9,0.568,0.0,0.2,0.25,7.9,13.7,0.573,2.4,4.3,0.557,6.3,9.9,16.2,1.3,0.9,2.3,1.5,6.7,18.3,122.0,105.0,17.1,0.578,0.013999999999999999,0.309,13.7,22.0,17.8,3.9,0.9,3.6,8.7,15.3,2.1,1.5,3.6,0.168,-1.3,0.7,-0.6,0.4,2017
913,Josh Richardson,SG,23,MIA,53,34,1614,6.3,16.0,0.39399999999999996,2.3,7.1,0.33,4.0,8.9,0.444,1.9,2.4,0.779,1.1,4.2,5.2,4.4,1.9,1.2,2.0,4.1,16.8,102.0,108.0,10.7,0.493,0.442,0.15,2.4,9.2,5.8,12.7,1.9,1.9,10.6,16.8,0.3,1.9,2.2,0.066,-1.0,1.1,0.2,0.9,2017
914,Malachi Richardson,SG,21,SAC,22,0,198,7.2,17.4,0.41200000000000003,2.0,7.2,0.28600000000000003,5.1,10.2,0.5,3.8,4.9,0.789,0.8,5.1,5.9,2.8,1.3,0.3,2.0,5.9,20.2,102.0,114.0,9.6,0.517,0.41200000000000003,0.27899999999999997,1.8,11.5,6.7,8.7,1.3,0.5,9.5,19.3,0.0,0.1,0.1,0.027999999999999997,-2.5,-3.0,-5.5,-0.2,2017
915,Austin Rivers,SG,24,LAC,74,29,2054,7.9,17.8,0.442,2.7,7.3,0.371,5.2,10.5,0.491,3.2,4.6,0.691,0.5,3.4,3.9,5.0,1.2,0.2,2.8,4.5,21.6,105.0,112.0,11.4,0.545,0.409,0.261,1.1,7.5,4.4,15.0,1.2,0.4,12.4,20.3,1.2,1.3,2.5,0.059000000000000004,-0.1,-1.5,-1.6,0.2,2017
916,Andre Roberson,SF,25,OKC,79,79,2376,4.4,9.6,0.46399999999999997,0.9,3.8,0.245,3.5,5.8,0.609,1.0,2.3,0.423,2.0,6.3,8.3,1.6,1.9,1.6,1.1,4.2,10.8,108.0,106.0,9.6,0.51,0.397,0.24,4.6,14.2,9.4,4.6,1.9,2.7,9.1,10.1,1.1,3.1,4.2,0.085,-2.1,2.1,0.0,1.2,2017
917,Brian Roberts,PG,31,CHO,41,2,416,5.5,14.7,0.377,2.0,5.3,0.386,3.5,9.4,0.37200000000000005,4.0,4.7,0.846,0.6,4.1,4.7,6.3,1.1,0.1,3.1,2.2,17.1,100.0,112.0,9.8,0.51,0.361,0.32,1.3,9.0,5.2,18.7,1.1,0.2,15.7,17.9,0.0,0.3,0.2,0.027999999999999997,-3.3,-2.6,-5.9,-0.4,2017
918,Glenn Robinson,SF,23,IND,69,27,1427,5.5,11.9,0.467,1.7,4.4,0.392,3.8,7.5,0.512,1.9,2.7,0.711,2.0,6.6,8.6,1.6,1.4,0.7,1.3,2.2,14.7,112.0,110.0,11.5,0.564,0.37,0.225,4.5,14.7,9.7,4.7,1.4,1.2,9.1,12.8,1.3,1.2,2.5,0.085,-1.2,-0.2,-1.3,0.2,2017
919,Thomas Robinson,PF,25,LAL,48,1,560,9.1,17.1,0.536,0.0,0.1,0.0,9.1,17.0,0.5379999999999999,2.7,5.7,0.47,7.3,12.1,19.4,2.7,2.3,0.8,4.0,6.6,21.0,105.0,109.0,17.3,0.535,0.005,0.337,15.8,28.1,21.8,8.8,2.3,1.3,17.0,20.7,0.3,0.6,0.9,0.079,-2.2,-0.1,-2.3,0.0,2017
920,Sergio Rodriguez,PG,30,PHI,68,30,1518,6.7,17.2,0.392,3.0,8.1,0.365,3.8,9.1,0.415,0.6,0.9,0.667,0.7,4.4,5.0,11.0,1.6,0.1,4.1,3.0,17.0,99.0,112.0,11.1,0.484,0.47,0.05,1.5,9.9,5.7,35.4,1.6,0.2,18.9,19.3,-0.3,1.0,0.7,0.023,-1.6,-2.3,-3.8,-0.7,2017
921,Rajon Rondo,PG,30,CHI,69,42,1843,6.3,15.3,0.408,1.4,3.6,0.376,4.9,11.7,0.418,0.8,1.4,0.6,2.0,7.7,9.7,12.6,2.7,0.3,4.6,3.9,14.7,98.0,105.0,13.6,0.461,0.237,0.08900000000000001,4.2,16.6,10.4,37.0,2.7,0.5,22.5,17.8,-0.4,2.7,2.3,0.06,-1.3,1.6,0.3,1.1,2017
922,Derrick Rose,PG,28,NYK,64,64,2082,11.0,23.5,0.47100000000000003,0.3,1.4,0.217,10.7,22.0,0.48700000000000004,5.3,6.1,0.8740000000000001,1.6,4.3,5.9,6.8,1.1,0.4,3.5,2.0,27.7,108.0,115.0,17.0,0.53,0.061,0.259,3.4,9.3,6.4,22.8,1.1,0.7,11.9,25.7,2.4,0.6,3.0,0.068,0.2,-2.2,-1.9,0.0,2017
923,Terrence Ross,SF,25,TOT,78,24,1955,8.4,19.2,0.43700000000000006,3.6,10.1,0.363,4.7,9.1,0.518,1.6,2.0,0.831,0.5,4.8,5.3,2.3,2.2,0.8,1.7,3.7,22.1,107.0,109.0,13.4,0.55,0.524,0.10300000000000001,1.0,10.8,5.9,7.1,2.2,1.4,8.0,19.3,1.5,2.0,3.5,0.086,0.4,-0.6,-0.3,0.9,2017
924,Terry Rozier,PG,22,BOS,74,0,1263,5.9,16.1,0.36700000000000005,2.2,7.0,0.318,3.7,9.1,0.405,2.0,2.6,0.773,1.6,7.3,8.9,5.1,1.8,0.4,1.8,2.7,16.1,100.0,108.0,10.9,0.466,0.436,0.161,3.6,16.3,10.0,15.2,1.8,0.7,9.7,17.1,0.0,1.4,1.4,0.054000000000000006,-2.5,0.0,-2.5,-0.2,2017
925,Ricky Rubio,PG,26,MIN,75,75,2469,5.4,13.4,0.402,1.2,4.0,0.306,4.1,9.3,0.44299999999999995,5.2,5.9,0.8909999999999999,1.4,4.9,6.3,14.0,2.6,0.2,4.0,4.1,17.2,115.0,112.0,16.8,0.539,0.302,0.43799999999999994,3.2,11.4,7.2,38.9,2.6,0.3,20.1,17.4,4.5,1.7,6.1,0.11900000000000001,1.7,-0.9,0.8,1.7,2017
926,Damjan Rudez,SF,30,ORL,45,0,314,4.9,13.9,0.35200000000000004,3.2,10.1,0.313,1.7,3.8,0.45799999999999996,0.0,0.0,0.0,0.8,3.2,3.9,3.2,1.9,0.2,1.4,4.9,12.9,95.0,113.0,6.3,0.466,0.727,0.0,1.7,7.1,4.3,9.2,1.9,0.3,9.3,13.6,-0.1,0.2,0.1,0.008,-2.8,-1.9,-4.6,-0.2,2017
927,Brandon Rush,SG,31,MIN,47,33,1030,3.4,9.2,0.374,2.2,5.6,0.386,1.3,3.6,0.35600000000000004,0.6,0.9,0.722,0.8,4.1,4.9,2.2,1.1,1.1,1.4,2.1,9.7,101.0,115.0,6.6,0.505,0.61,0.096,1.8,9.5,5.6,5.8,1.1,1.9,12.6,9.6,0.1,0.3,0.4,0.019,-2.0,-0.1,-2.1,0.0,2017
928,D'Angelo Russell,PG,20,LAL,63,60,1811,9.4,23.3,0.405,3.6,10.3,0.35200000000000004,5.8,13.0,0.447,4.0,5.1,0.782,0.8,5.1,5.9,8.2,2.3,0.4,4.7,3.5,26.5,101.0,113.0,15.3,0.518,0.44299999999999995,0.217,1.8,11.9,6.7,26.8,2.3,0.7,15.6,26.6,0.3,1.0,1.3,0.033,1.1,-1.6,-0.5,0.7,2017
929,Domantas Sabonis,PF,20,OKC,81,66,1632,5.8,14.5,0.39899999999999997,1.5,4.8,0.321,4.2,9.7,0.43799999999999994,1.3,2.0,0.657,1.4,7.3,8.7,2.5,1.2,1.0,2.5,6.0,14.4,93.0,108.0,6.9,0.469,0.331,0.139,3.1,16.4,9.8,7.2,1.2,1.6,14.0,15.4,-1.0,1.8,0.8,0.022000000000000002,-4.7,-0.1,-4.8,-1.2,2017
930,Larry Sanders,C,28,CLE,5,0,13,3.8,15.4,0.25,0.0,0.0,0.0,3.8,15.4,0.25,7.7,7.7,1.0,11.5,3.8,15.4,0.0,3.8,3.8,7.7,19.2,15.4,85.0,103.0,6.5,0.41,0.0,0.5,26.3,8.2,17.0,0.0,3.8,6.2,29.1,23.6,0.0,0.0,0.0,-0.028999999999999998,-8.7,-0.9,-9.6,0.0,2017
931,Dario Saric,PF,22,PHI,81,36,2129,8.7,21.2,0.41100000000000003,2.4,7.8,0.311,6.3,13.4,0.469,3.9,5.0,0.782,2.6,9.2,11.7,4.2,1.3,0.7,4.2,3.7,23.8,96.0,109.0,12.8,0.508,0.368,0.237,5.8,20.8,13.3,14.3,1.3,1.1,15.2,24.6,-1.2,2.2,1.0,0.023,-2.0,-0.2,-2.2,-0.1,2017
932,Tomas Satoransky,SG,25,WAS,57,3,719,4.2,10.1,0.415,0.6,2.5,0.243,3.6,7.5,0.473,1.6,2.3,0.6970000000000001,1.7,4.0,5.7,6.3,1.8,0.4,2.6,4.1,10.6,101.0,111.0,8.5,0.47700000000000004,0.252,0.22399999999999998,3.9,9.1,6.5,16.7,1.8,0.7,19.0,12.1,0.1,0.5,0.6,0.04,-2.9,-0.2,-3.1,-0.2,2017
933,Dennis Schroder,PG,23,ATL,79,78,2485,10.9,24.1,0.451,2.0,5.8,0.34,8.9,18.2,0.48700000000000004,4.3,5.1,0.855,0.8,4.1,4.9,9.9,1.5,0.3,5.1,3.0,28.0,103.0,109.0,16.1,0.5329999999999999,0.242,0.21,1.9,9.0,5.5,35.5,1.5,0.6,16.3,27.8,1.2,2.5,3.7,0.071,0.7,-1.4,-0.7,0.8,2017
934,Luis Scola,PF,36,BRK,36,1,461,7.3,15.5,0.47,1.7,5.1,0.34,5.6,10.4,0.535,2.6,3.8,0.6759999999999999,5.2,9.0,14.3,3.8,1.4,0.4,3.5,6.5,18.9,107.0,110.0,13.9,0.55,0.331,0.245,11.9,19.9,16.0,12.7,1.4,0.7,16.9,18.7,0.4,0.4,0.8,0.08199999999999999,-0.8,-0.4,-1.1,0.1,2017
935,Mike Scott,PF,28,ATL,18,0,195,4.3,14.9,0.28800000000000003,1.0,6.8,0.14800000000000002,3.3,8.1,0.406,1.8,2.0,0.875,2.5,6.8,9.4,4.3,1.0,0.8,2.0,3.0,11.4,85.0,108.0,5.9,0.36,0.45799999999999996,0.136,5.7,15.0,10.4,12.5,1.0,1.3,11.3,15.8,-0.3,0.2,-0.1,-0.013999999999999999,-5.3,-0.1,-5.3,-0.2,2017
936,Thabo Sefolosha,SF,32,ATL,62,42,1596,5.4,12.2,0.441,1.3,3.7,0.342,4.1,8.5,0.484,1.7,2.3,0.733,1.7,6.7,8.3,3.3,3.0,1.0,1.8,3.0,13.7,105.0,103.0,11.9,0.519,0.304,0.19,3.8,14.7,9.3,9.9,3.0,1.7,11.9,13.3,0.6,2.7,3.3,0.098,-1.9,3.1,1.2,1.3,2017
937,Wayne Selden,SG,22,TOT,14,5,236,5.4,12.6,0.431,1.5,6.1,0.25,3.9,6.5,0.6,3.0,4.8,0.636,0.2,3.3,3.5,2.8,1.3,0.2,2.6,3.9,15.5,96.0,111.0,6.9,0.525,0.483,0.379,0.5,7.2,3.8,8.5,1.3,0.4,15.1,15.3,-0.1,0.2,0.1,0.016,-3.4,-1.6,-5.0,-0.2,2017
938,Kevin Seraphin,PF,27,IND,49,3,559,9.8,17.7,0.551,0.0,0.2,0.0,9.8,17.5,0.556,1.3,2.0,0.636,3.7,9.0,12.7,2.1,0.6,1.8,2.6,5.9,20.8,106.0,109.0,14.4,0.5589999999999999,0.01,0.111,8.3,20.0,14.3,6.7,0.6,3.1,12.3,19.0,0.4,0.6,1.0,0.08199999999999999,-3.1,-0.5,-3.6,-0.2,2017
939,Ramon Sessions,PG,30,CHO,50,1,811,6.2,16.3,0.38,1.3,3.8,0.33899999999999997,4.9,12.4,0.39299999999999996,5.6,7.3,0.7709999999999999,0.7,3.8,4.5,8.0,1.7,0.2,2.8,2.7,19.3,103.0,111.0,12.4,0.495,0.23600000000000002,0.449,1.5,8.5,4.9,24.2,1.7,0.3,12.7,20.1,0.3,0.6,0.9,0.055,-2.4,-2.2,-4.6,-0.5,2017
940,Iman Shumpert,SG,26,CLE,76,31,1937,5.2,12.6,0.41100000000000003,2.4,6.7,0.36,2.8,5.9,0.469,1.8,2.3,0.789,1.0,4.6,5.6,2.8,1.6,0.7,2.0,3.9,14.6,104.0,112.0,9.0,0.536,0.534,0.184,2.3,9.9,6.2,7.8,1.6,1.1,12.9,14.0,0.7,1.4,2.0,0.05,-1.3,0.0,-1.3,0.3,2017
941,Pascal Siakam,PF,22,TOR,55,38,859,6.1,12.1,0.502,0.1,0.4,0.14300000000000002,6.0,11.7,0.515,1.3,1.9,0.688,3.8,7.1,10.9,1.0,1.5,2.7,1.9,6.4,13.5,106.0,106.0,11.5,0.523,0.034,0.156,8.4,15.9,12.2,2.9,1.5,4.5,13.1,13.1,0.4,1.2,1.6,0.08900000000000001,-3.0,1.9,-1.1,0.2,2017
942,Jonathon Simmons,SG,27,SAS,78,8,1392,6.5,15.4,0.42,1.1,3.7,0.294,5.4,11.7,0.461,3.6,4.8,0.75,0.7,5.1,5.9,4.6,1.7,0.9,2.8,5.3,17.7,100.0,105.0,9.9,0.504,0.242,0.314,1.7,11.1,6.5,13.2,1.7,1.5,13.7,18.0,-0.1,2.1,2.0,0.068,-2.8,0.9,-1.9,0.0,2017
943,Kyle Singler,SF,28,OKC,32,2,385,4.3,10.6,0.41,0.9,4.7,0.18899999999999997,3.4,5.9,0.5870000000000001,1.7,2.2,0.765,1.0,5.1,6.1,1.1,0.9,0.6,1.4,3.7,11.2,99.0,111.0,5.9,0.486,0.446,0.205,2.3,11.5,6.9,3.2,0.9,1.0,10.8,11.2,0.0,0.3,0.3,0.034,-4.6,-1.3,-5.9,-0.4,2017
944,Marcus Smart,SG,22,BOS,79,24,2399,5.6,15.5,0.359,1.9,6.9,0.28300000000000003,3.6,8.6,0.42,4.2,5.2,0.812,1.6,4.7,6.3,7.5,2.6,0.7,3.3,4.0,17.3,102.0,108.0,12.0,0.486,0.44299999999999995,0.33399999999999996,3.7,10.4,7.1,22.0,2.6,1.2,15.6,18.8,0.5,2.7,3.2,0.064,-1.1,0.9,-0.3,1.0,2017
945,Ish Smith,PG,28,DET,81,32,1955,8.5,19.4,0.439,0.7,2.7,0.267,7.8,16.6,0.467,1.9,2.6,0.706,0.5,5.5,6.1,10.8,1.6,0.9,2.9,3.3,19.6,103.0,108.0,14.7,0.47700000000000004,0.14,0.136,1.1,12.4,6.6,32.5,1.6,1.4,12.4,20.5,0.9,2.2,3.1,0.076,-1.2,0.4,-0.8,0.6,2017
946,J.R. Smith,SG,31,CLE,41,35,1187,5.2,15.0,0.34600000000000003,4.0,11.4,0.35100000000000003,1.2,3.6,0.32899999999999996,0.4,0.6,0.667,0.7,4.0,4.8,2.6,1.7,0.5,1.1,3.2,14.8,101.0,112.0,8.1,0.484,0.7609999999999999,0.042,1.6,8.6,5.2,7.3,1.7,0.7,6.7,14.6,0.1,0.8,0.8,0.034,-0.5,-0.7,-1.3,0.2,2017
947,Jason Smith,C,30,WAS,74,3,1068,8.0,15.2,0.529,1.7,3.6,0.474,6.3,11.6,0.546,1.6,2.4,0.6859999999999999,3.0,9.0,11.9,1.7,1.0,2.5,2.7,7.8,19.4,110.0,108.0,13.6,0.598,0.237,0.155,6.8,20.4,13.6,5.0,1.0,4.2,14.2,16.7,1.0,1.3,2.3,0.10300000000000001,-2.0,0.6,-1.4,0.2,2017
948,Tony Snell,SG,25,MIL,80,80,2336,5.3,11.8,0.455,3.1,7.7,0.406,2.2,4.0,0.5479999999999999,1.0,1.3,0.81,0.5,4.9,5.4,2.1,1.2,0.3,1.2,2.7,14.8,114.0,113.0,9.7,0.603,0.6559999999999999,0.107,1.1,11.1,6.2,5.9,1.2,0.5,8.8,12.1,2.1,1.3,3.4,0.071,0.2,-1.1,-0.8,0.7,2017
949,Marreese Speights,C,29,LAC,82,2,1286,9.5,21.3,0.445,4.0,10.8,0.37200000000000005,5.5,10.5,0.52,4.7,5.3,0.8759999999999999,3.4,11.1,14.5,2.5,0.9,1.6,2.7,8.9,27.6,114.0,106.0,17.5,0.584,0.505,0.25,7.9,24.1,16.2,8.0,0.9,2.6,10.2,23.6,2.5,1.7,4.2,0.155,1.5,-0.8,0.7,0.9,2017
