,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Year
381,Glen Rice,SG,24,WAS,5,0,43,3.6,17.9,0.2,1.2,8.3,0.14300000000000002,2.4,9.5,0.25,4.8,7.1,0.667,2.4,2.4,4.8,2.4,0.0,0.0,2.4,13.1,13.1,72,110,-3.6,0.312,0.467,0.4,5.4,5.1,5.2,6.5,0.0,0.0,10.2,20.7,-0.1,0.0,-0.1,-0.121,-7.0,-4.1,-11.1,-0.1,2015
382,Jason Richardson,SG,34,PHI,19,15,416,7.5,21.5,0.348,3.7,11.6,0.32299999999999995,3.7,9.9,0.37799999999999995,2.0,2.7,0.773,1.6,6.4,8.0,4.6,1.6,0.4,1.9,3.4,20.7,98,107,11.7,0.45799999999999996,0.539,0.124,3.2,14.5,8.6,16.6,1.6,0.6,7.9,21.3,0.0,0.4,0.4,0.045,-1.0,-1.8,-2.9,-0.1,2015
383,Luke Ridnour,PG,33,ORL,47,0,683,5.6,13.2,0.426,1.5,4.7,0.317,4.1,8.5,0.48700000000000004,1.3,1.6,0.857,0.6,4.5,5.1,7.2,1.5,0.3,2.8,5.0,14.1,101,110,10.0,0.507,0.358,0.11900000000000001,1.3,10.1,5.6,21.0,1.5,0.5,17.0,14.8,0.3,0.3,0.6,0.042,-2.3,-1.7,-4.0,-0.3,2015
384,Austin Rivers,PG-SG,22,TOT,76,5,1563,6.7,16.4,0.409,1.3,4.3,0.298,5.4,12.0,0.449,2.8,4.2,0.675,0.9,4.1,5.0,5.1,1.6,0.5,2.1,4.8,17.5,100,109,10.3,0.48100000000000004,0.264,0.254,2.0,8.9,5.5,14.7,1.6,0.7,10.5,17.9,0.5,1.0,1.5,0.046,-1.7,-1.2,-2.9,-0.4,2015
385,Andre Roberson,SG,23,OKC,67,65,1286,3.6,7.8,0.45799999999999996,0.8,3.3,0.247,2.8,4.5,0.612,0.9,1.9,0.479,2.3,7.6,9.9,2.7,2.1,1.1,1.8,5.5,8.9,104,104,9.1,0.513,0.423,0.239,5.1,16.0,10.6,7.4,2.1,1.8,17.2,9.0,0.5,1.6,2.1,0.079,-1.8,2.1,0.3,0.7,2015
386,Brian Roberts,PG,29,CHO,72,10,1330,6.8,17.5,0.389,2.4,7.5,0.321,4.4,10.1,0.44,2.6,2.9,0.892,0.5,3.7,4.2,6.3,1.3,0.2,2.2,2.9,18.6,101,107,11.7,0.495,0.42700000000000005,0.16399999999999998,1.0,8.2,4.5,20.3,1.3,0.4,10.5,18.6,0.6,1.2,1.8,0.064,-0.8,-1.7,-2.5,-0.2,2015
387,Glenn Robinson,SG-SF,21,TOT,35,1,261,5.0,12.9,0.38799999999999996,1.0,3.7,0.263,4.1,9.3,0.43799999999999994,3.1,4.6,0.667,2.9,4.6,7.5,2.1,1.2,0.2,2.1,2.9,14.1,97,112,8.5,0.47100000000000003,0.284,0.358,6.1,10.6,8.3,7.0,1.2,0.3,12.4,14.9,0.0,0.1,0.1,0.012,-3.9,-2.4,-6.3,-0.3,2015
388,Nate Robinson,PG,30,TOT,42,1,591,7.5,21.6,0.345,2.6,9.5,0.27699999999999997,4.8,12.1,0.39899999999999997,2.6,3.9,0.674,1.4,2.8,4.2,8.2,1.7,0.3,2.5,6.4,20.2,97,111,10.6,0.43200000000000005,0.439,0.18,3.1,6.2,4.6,25.7,1.7,0.4,9.8,22.5,0.0,0.2,0.3,0.021,-0.4,-2.8,-3.3,-0.2,2015
389,Thomas Robinson,PF,23,TOT,54,4,798,8.0,16.5,0.485,0.0,0.1,0.0,8.0,16.3,0.488,3.5,6.7,0.528,6.0,13.2,19.2,2.1,2.0,1.3,3.7,6.6,19.5,98,99,15.3,0.502,0.008,0.408,12.6,28.6,20.5,7.6,2.0,1.9,16.1,20.2,0.0,1.4,1.5,0.08900000000000001,-3.8,1.1,-2.7,-0.1,2015
390,Rajon Rondo,PG,28,TOT,68,68,2018,6.9,16.1,0.426,0.7,2.1,0.314,6.2,13.9,0.444,0.8,1.9,0.397,1.8,7.5,9.3,13.4,2.3,0.2,5.2,3.8,15.2,95,105,13.5,0.44799999999999995,0.133,0.121,3.9,16.4,10.1,39.3,2.3,0.3,23.6,19.5,-0.7,2.3,1.6,0.037000000000000005,-1.6,1.1,-0.5,0.8,2015
391,Derrick Rose,PG,26,CHI,51,51,1530,11.4,28.2,0.405,2.6,9.2,0.28,8.9,19.1,0.465,5.1,6.3,0.813,1.2,4.3,5.4,8.5,1.2,0.5,5.4,2.1,30.6,97,108,15.9,0.493,0.325,0.22399999999999998,2.6,8.7,5.7,30.7,1.2,0.8,14.9,31.7,0.0,1.2,1.2,0.038,1.1,-2.3,-1.3,0.3,2015
392,Terrence Ross,SF,23,TOR,82,61,2092,7.6,18.6,0.41,3.6,9.6,0.37200000000000005,4.1,9.0,0.452,1.1,1.4,0.7859999999999999,0.8,4.8,5.6,2.1,1.3,0.6,1.7,3.4,19.9,103,110,11.2,0.519,0.518,0.07400000000000001,1.8,10.7,6.2,6.5,1.3,1.0,8.1,18.3,1.3,1.0,2.4,0.054000000000000006,0.2,-1.8,-1.6,0.2,2015
393,Ricky Rubio,PG,24,MIN,22,22,692,5.7,16.1,0.35600000000000004,1.0,3.7,0.255,4.8,12.3,0.387,4.2,5.2,0.8029999999999999,1.4,7.8,9.2,14.2,2.8,0.1,4.7,4.3,16.6,98,110,15.2,0.452,0.233,0.324,3.0,18.1,10.3,43.5,2.8,0.1,20.4,20.0,0.1,0.4,0.5,0.033,0.1,-0.5,-0.5,0.3,2015
394,Damjan Rudez,SF,28,IND,68,2,1047,5.9,12.9,0.452,3.4,8.4,0.406,2.5,4.6,0.5379999999999999,0.8,1.1,0.696,0.4,1.9,2.3,2.6,0.8,0.2,2.3,3.9,15.9,105,109,8.2,0.591,0.6459999999999999,0.087,0.9,4.1,2.5,7.9,0.8,0.4,14.7,13.8,0.6,0.7,1.3,0.061,-0.7,-1.8,-2.5,-0.1,2015
395,Brandon Rush,SG,29,GSW,33,0,271,2.0,9.7,0.204,0.5,4.9,0.111,1.4,4.9,0.29600000000000004,0.9,2.0,0.455,0.7,6.7,7.4,2.2,0.9,2.2,2.0,4.9,5.4,59,103,0.8,0.255,0.5,0.204,1.6,14.3,8.2,5.4,0.9,3.3,15.8,11.2,-0.7,0.4,-0.3,-0.055999999999999994,-7.7,1.8,-6.0,-0.3,2015
396,Robert Sacre,C,25,LAL,67,18,1133,5.7,13.8,0.41200000000000003,0.0,0.0,0.0,5.7,13.7,0.413,2.5,3.7,0.6709999999999999,4.0,6.5,10.5,2.5,1.3,1.9,1.6,5.5,13.8,100,110,10.9,0.449,0.003,0.268,8.4,14.6,11.4,7.4,1.3,3.1,9.5,14.8,0.3,0.6,0.8,0.035,-3.3,0.4,-2.8,-0.2,2015
397,John Salmons,SF,35,NOP,21,0,270,3.1,9.3,0.33299999999999996,1.6,5.1,0.308,1.6,4.3,0.364,0.4,0.8,0.5,0.8,3.3,4.1,2.5,1.8,0.8,1.0,4.9,8.2,94,110,5.1,0.42200000000000004,0.542,0.083,1.7,7.1,4.4,6.6,1.8,1.1,9.1,9.3,0.0,0.1,0.1,0.017,-2.7,-0.2,-2.9,-0.1,2015
398,JaKarr Sampson,SF,21,PHI,74,32,1131,6.5,15.3,0.42200000000000004,1.4,5.6,0.244,5.1,9.7,0.525,2.8,4.2,0.67,1.6,5.7,7.2,3.4,1.7,1.2,3.4,6.0,17.1,93,106,9.4,0.498,0.36700000000000005,0.272,3.2,12.9,7.8,12.0,1.7,1.9,16.4,17.9,-0.5,1.1,0.6,0.025,-4.0,-0.4,-4.4,-0.7,2015
399,Larry Sanders,C,26,MIL,27,26,586,7.5,15.0,0.5,0.0,0.0,,7.5,15.0,0.5,2.1,4.2,0.5,5.8,8.6,14.5,2.0,2.3,3.4,2.4,9.1,17.1,104,98,15.2,0.507,0.0,0.27899999999999997,13.2,19.2,16.2,6.3,2.3,5.6,12.7,17.0,0.4,1.2,1.6,0.132,-2.0,3.4,1.4,0.5,2015
400,Dennis Schroder,PG,21,ATL,77,10,1516,9.6,22.4,0.42700000000000005,1.8,5.0,0.35100000000000003,7.8,17.4,0.449,5.0,6.0,0.8270000000000001,1.0,4.6,5.5,10.7,1.7,0.1,5.1,4.3,25.9,101,106,15.7,0.516,0.223,0.26899999999999996,2.3,9.9,6.2,34.6,1.7,0.2,16.8,27.0,1.1,1.4,2.5,0.08,-0.4,-2.1,-2.4,-0.2,2015
401,Luis Scola,PF,34,IND,81,16,1659,9.3,19.9,0.467,0.2,0.6,0.25,9.2,19.3,0.474,4.9,7.0,0.6990000000000001,4.3,12.0,16.3,3.3,1.5,0.6,2.9,6.0,23.7,104,101,16.8,0.515,0.031,0.35200000000000004,9.3,25.6,17.5,11.0,1.5,0.8,11.3,22.8,1.7,2.7,4.4,0.126,-1.5,0.7,-0.7,0.5,2015
402,Mike Scott,PF,26,ATL,68,0,1123,9.1,20.6,0.444,3.0,8.7,0.344,6.1,11.9,0.517,2.8,3.5,0.792,2.0,7.0,9.1,3.4,1.1,0.1,1.8,3.8,24.1,108,106,15.1,0.5429999999999999,0.424,0.17,4.7,15.2,10.1,10.9,1.1,0.2,7.4,21.4,1.6,1.1,2.7,0.115,0.6,-2.1,-1.6,0.1,2015
403,Thabo Sefolosha,SF,30,ATL,52,7,976,5.4,13.0,0.418,1.3,4.1,0.321,4.1,9.0,0.462,2.4,3.0,0.7759999999999999,2.8,8.9,11.7,3.9,2.8,1.1,2.0,3.5,14.6,106,100,13.8,0.506,0.313,0.233,6.4,19.3,13.1,11.2,2.8,1.8,12.2,14.6,0.8,1.7,2.5,0.121,-1.2,2.5,1.3,0.8,2015
404,Kevin Seraphin,C,25,WAS,79,0,1235,9.6,18.7,0.513,0.0,0.1,0.0,9.6,18.6,0.516,2.4,3.4,0.7070000000000001,3.6,8.3,11.9,2.4,0.4,2.4,4.1,8.2,21.6,97,103,12.5,0.535,0.004,0.182,8.1,17.9,13.1,8.0,0.4,3.8,16.8,21.5,0.0,1.7,1.7,0.066,-3.7,0.7,-3.0,-0.3,2015
405,Ramon Sessions,PG,28,TOT,64,10,1188,5.3,14.3,0.374,0.8,2.6,0.317,4.5,11.7,0.387,5.7,7.4,0.769,1.0,5.2,6.2,7.8,1.2,0.0,3.7,3.1,17.2,100,109,11.1,0.49,0.18,0.518,2.3,11.2,6.9,23.0,1.2,0.0,17.3,18.7,0.4,0.7,1.1,0.044000000000000004,-2.3,-1.6,-3.9,-0.6,2015
406,Iman Shumpert,SG,24,TOT,62,25,1545,6.5,15.9,0.41,2.3,6.6,0.342,4.3,9.3,0.45799999999999996,1.5,2.2,0.672,1.9,5.7,7.6,4.6,2.7,0.5,3.1,4.7,16.8,98,107,11.4,0.49700000000000005,0.41600000000000004,0.136,4.1,12.6,8.3,14.2,2.7,0.8,15.4,17.4,0.1,1.4,1.5,0.047,-0.7,0.3,-0.4,0.6,2015
407,Alexey Shved,SG,26,TOT,42,9,767,8.9,22.5,0.397,3.2,9.3,0.33799999999999997,5.8,13.1,0.439,8.1,10.1,0.807,1.5,5.1,6.6,7.1,2.0,0.4,3.2,3.2,29.1,111,109,19.5,0.541,0.415,0.44799999999999995,3.3,11.7,7.3,25.7,2.0,0.6,10.7,26.3,1.7,0.5,2.2,0.135,3.0,-2.6,0.5,0.5,2015
408,Henry Sims,C,24,PHI,73,32,1399,8.5,18.0,0.474,0.1,0.8,0.182,8.4,17.2,0.488,3.8,4.9,0.774,4.3,8.5,12.9,2.8,1.4,1.1,3.5,4.8,21.0,100,105,14.5,0.521,0.044000000000000004,0.273,8.9,19.4,13.9,10.7,1.4,1.7,15.0,20.6,0.5,1.5,2.1,0.07200000000000001,-3.3,-0.1,-3.4,-0.5,2015
409,Kyle Singler,SF,26,TOT,80,58,1743,5.1,13.1,0.386,2.8,7.1,0.39799999999999996,2.2,6.0,0.371,1.2,1.5,0.769,1.0,4.7,5.7,2.5,1.4,0.6,1.6,4.5,14.1,104,109,8.5,0.512,0.54,0.11699999999999999,2.0,10.2,6.0,7.3,1.4,1.0,10.5,13.2,0.9,1.2,2.0,0.055999999999999994,-1.3,-0.3,-1.6,0.2,2015
410,Donald Sloan,PG,27,IND,53,21,1107,6.7,16.5,0.408,1.9,6.1,0.313,4.8,10.4,0.46399999999999997,2.8,3.6,0.779,0.6,6.1,6.7,8.8,1.1,0.0,3.0,2.2,18.2,104,106,13.1,0.503,0.369,0.217,1.2,13.0,7.1,27.5,1.1,0.0,14.3,18.6,0.9,1.1,2.0,0.085,-0.4,-1.0,-1.4,0.2,2015
411,Marcus Smart,PG,20,BOS,67,38,1808,4.8,13.2,0.36700000000000005,2.5,7.5,0.335,2.3,5.7,0.41,2.3,3.5,0.6459999999999999,1.7,4.5,6.1,5.8,2.7,0.5,2.5,4.9,14.5,101,104,11.0,0.491,0.57,0.266,3.6,9.9,6.7,16.3,2.7,0.8,14.4,15.1,0.7,2.2,2.9,0.077,-0.1,1.3,1.1,1.4,2015
412,Greg Smith,PF,24,DAL,42,2,363,4.2,6.8,0.612,0.0,0.0,,4.2,6.8,0.612,2.8,5.4,0.513,3.6,7.4,11.0,1.3,1.0,1.5,1.5,7.4,11.1,119,107,10.2,0.605,0.0,0.7959999999999999,7.8,16.1,11.9,3.4,1.0,2.5,14.3,9.5,0.5,0.3,0.8,0.10800000000000001,-2.0,1.0,-1.0,0.1,2015
413,Ish Smith,PG,26,TOT,55,14,832,8.6,22.1,0.39,1.1,3.6,0.3,7.5,18.5,0.40700000000000003,2.0,3.4,0.596,0.9,5.1,6.0,10.8,2.2,0.4,4.7,3.0,20.4,91,107,12.3,0.431,0.163,0.155,1.9,11.4,6.5,40.7,2.2,0.6,16.6,24.6,-0.9,0.8,-0.1,-0.006,-2.4,-1.7,-4.1,-0.4,2015
414,J.R. Smith,SG,29,TOT,70,51,2080,7.9,18.9,0.41700000000000004,4.1,10.7,0.38299999999999995,3.8,8.3,0.462,1.4,1.8,0.75,0.8,4.7,5.5,4.9,2.1,0.6,2.4,4.1,21.2,107,108,13.6,0.5379999999999999,0.564,0.095,1.7,10.4,6.0,15.6,2.1,0.8,11.0,19.3,2.2,1.5,3.7,0.085,1.7,-1.0,0.7,1.4,2015
415,Jason Smith,C,28,NYK,82,31,1785,7.6,17.5,0.434,0.4,1.2,0.35700000000000004,7.1,16.2,0.44,3.7,4.5,0.83,2.9,6.7,9.6,4.1,0.9,1.3,3.1,6.0,19.3,99,111,12.0,0.49700000000000005,0.071,0.258,6.2,15.0,10.5,13.5,0.9,2.1,13.6,19.7,0.5,0.7,1.2,0.032,-2.5,-0.9,-3.4,-0.6,2015
416,Josh Smith,PF,29,TOT,83,35,2300,9.1,21.7,0.419,1.6,5.0,0.316,7.5,16.7,0.451,2.8,5.6,0.498,3.3,8.3,11.6,6.1,1.9,2.5,4.5,5.0,22.5,94,102,14.9,0.467,0.231,0.258,7.2,18.3,12.6,20.5,1.9,3.9,15.8,24.8,-1.1,3.4,2.3,0.048,-1.7,2.6,1.0,1.7,2015
417,Russ Smith,PG,23,TOT,12,0,65,6.4,20.1,0.32,1.6,8.9,0.182,4.8,11.3,0.429,9.7,10.5,0.9229999999999999,0.8,4.0,4.8,6.4,2.4,0.0,9.7,10.5,24.2,81,106,5.2,0.488,0.44,0.52,1.8,8.7,5.3,19.4,2.4,0.0,28.1,30.1,-0.2,0.1,-0.1,-0.094,-5.6,-2.5,-8.0,-0.1,2015
418,Tony Snell,SF,23,CHI,72,22,1412,5.8,13.6,0.429,2.7,7.2,0.371,3.2,6.4,0.494,1.6,2.0,0.8,1.1,5.3,6.4,2.3,1.2,0.4,1.8,3.2,15.9,108,107,10.2,0.55,0.531,0.14800000000000002,2.5,10.9,6.8,6.8,1.2,0.6,10.8,14.1,1.2,1.2,2.4,0.08199999999999999,-0.6,-0.9,-1.5,0.2,2015
419,Marreese Speights,C,27,GSW,76,9,1207,12.9,26.1,0.49200000000000005,0.2,0.7,0.278,12.7,25.4,0.498,6.1,7.2,0.843,4.4,8.7,13.2,2.9,0.8,1.4,3.3,7.6,32.0,108,102,19.5,0.546,0.027999999999999997,0.276,10.1,18.7,14.5,9.9,0.8,2.1,10.2,29.1,2.2,1.8,4.0,0.158,-1.3,-1.3,-2.6,-0.2,2015
420,Tiago Splitter,C,30,SAS,52,35,1030,8.4,15.1,0.5579999999999999,0.0,0.0,,8.4,15.1,0.5579999999999999,4.5,6.0,0.75,4.5,8.0,12.5,3.9,1.7,1.8,3.0,5.1,21.3,117,101,18.9,0.601,0.0,0.396,10.2,17.4,13.9,11.8,1.7,2.7,14.4,18.4,2.3,1.7,4.0,0.18899999999999997,0.8,2.4,3.3,1.4,2015
421,Nik Stauskas,SG,21,SAC,73,1,1127,4.8,13.2,0.365,2.1,6.7,0.322,2.7,6.6,0.408,2.5,2.9,0.8590000000000001,0.5,3.4,3.9,3.0,0.9,0.8,1.8,4.1,14.2,100,113,7.5,0.49200000000000005,0.503,0.21600000000000003,1.1,7.5,4.4,9.0,0.9,1.2,11.0,14.2,0.3,0.2,0.5,0.021,-1.9,-2.0,-3.9,-0.5,2015
422,Lance Stephenson,SG,24,CHO,61,25,1573,6.8,18.1,0.376,0.6,3.4,0.171,6.2,14.6,0.425,2.3,3.6,0.627,1.3,7.8,9.1,7.9,1.2,0.3,4.2,4.4,16.4,85,105,8.8,0.419,0.191,0.2,2.7,17.1,9.7,25.4,1.2,0.4,17.6,21.1,-2.7,1.8,-0.9,-0.026000000000000002,-4.0,0.5,-3.5,-0.6,2015
423,Greg Stiemsma,C,29,TOR,17,0,66,4.7,6.3,0.75,0.0,0.0,,4.7,6.3,0.75,1.6,3.1,0.5,7.1,4.7,11.8,2.4,1.6,0.0,5.5,11.8,11.0,103,110,7.8,0.7170000000000001,0.0,0.5,15.7,10.5,13.1,6.6,1.6,0.0,41.8,11.5,0.0,0.0,0.1,0.05,-1.1,-0.6,-1.7,0.0,2015
424,David Stockton,PG,23,SAC,3,0,33,3.1,9.2,0.33299999999999996,1.5,3.1,0.5,1.5,6.1,0.25,4.6,9.2,0.5,0.0,3.1,3.1,13.7,3.1,0.0,6.1,1.5,12.2,90,109,10.8,0.46299999999999997,0.33299999999999996,1.0,0.0,6.6,3.4,39.1,3.1,0.0,31.6,16.9,0.0,0.0,0.0,-0.013999999999999999,-4.4,-4.0,-8.4,-0.1,2015
425,Jarnell Stokes,PF,21,MEM,19,2,126,8.7,15.3,0.568,0.0,0.0,,8.7,15.3,0.568,6.2,11.6,0.536,6.6,7.5,14.1,1.7,2.1,2.1,2.9,10.4,23.6,114,100,18.6,0.578,0.0,0.757,14.6,16.3,15.4,5.2,2.1,3.3,12.4,20.5,0.3,0.2,0.5,0.18600000000000003,-0.2,0.7,0.5,0.1,2015
426,Amar'e Stoudemire,PF,32,TOT,59,15,1245,11.4,20.4,0.557,0.0,0.2,0.0,11.4,20.3,0.562,5.6,7.8,0.72,4.6,9.1,13.7,1.9,1.2,1.6,3.3,6.7,28.4,112,107,20.3,0.595,0.008,0.38,9.9,20.5,15.1,6.8,1.2,2.5,12.0,23.8,2.6,1.0,3.6,0.138,-0.2,-1.3,-1.4,0.2,2015
427,Rodney Stuckey,PG,28,IND,71,36,1874,9.1,20.7,0.44,1.5,3.9,0.39,7.6,16.9,0.452,4.9,5.9,0.8190000000000001,1.0,5.8,6.8,6.0,1.5,0.3,3.2,3.6,24.6,104,105,15.4,0.528,0.187,0.28600000000000003,2.1,12.4,7.3,20.2,1.5,0.4,12.2,23.4,1.9,2.2,4.0,0.10300000000000001,0.2,-0.3,-0.1,0.9,2015
428,Jared Sullinger,PF,22,BOS,58,49,1566,9.9,22.6,0.439,1.7,5.9,0.28300000000000003,8.3,16.8,0.494,3.1,4.1,0.7440000000000001,4.7,9.4,14.1,4.3,1.4,1.3,2.5,4.9,24.6,106,103,17.9,0.503,0.26,0.182,10.1,20.9,15.4,14.2,1.4,2.1,9.3,23.6,1.9,2.1,4.0,0.12300000000000001,1.0,1.0,2.0,1.6,2015
429,Jeffery Taylor,SF,25,CHO,29,13,430,5.4,13.7,0.395,1.3,4.3,0.306,4.1,9.4,0.436,3.1,4.9,0.634,1.7,4.7,6.4,2.6,1.4,0.1,2.3,4.3,15.3,95,106,8.2,0.48100000000000004,0.316,0.36,3.5,10.3,6.8,8.2,1.4,0.2,12.6,16.0,-0.1,0.4,0.3,0.034,-3.3,-0.6,-4.0,-0.2,2015
430,Jeff Teague,PG,26,ATL,73,72,2228,9.4,20.3,0.46,1.6,4.7,0.34299999999999997,7.7,15.6,0.496,6.3,7.3,0.862,0.7,3.5,4.2,11.8,2.9,0.7,4.7,3.2,26.7,111,104,20.6,0.5660000000000001,0.233,0.36,1.6,7.7,4.7,37.9,2.9,1.2,16.6,25.3,5.0,2.8,7.7,0.166,2.5,-0.7,1.8,2.1,2015
431,Mirza Teletovic,PF,29,BRK,40,4,892,7.1,18.5,0.382,3.6,11.2,0.321,3.5,7.3,0.47600000000000003,1.9,2.7,0.7170000000000001,1.6,9.7,11.3,2.7,0.8,0.9,3.1,4.3,19.7,95,107,10.7,0.5,0.605,0.14400000000000002,3.4,20.9,12.2,8.1,0.8,1.4,13.5,20.1,-0.3,0.8,0.5,0.026000000000000002,-1.4,-1.1,-2.6,-0.1,2015
432,Sebastian Telfair,PG,29,OKC,16,1,327,7.1,19.2,0.368,2.8,9.2,0.3,4.3,10.0,0.431,3.7,5.2,0.706,0.3,4.3,4.6,6.9,1.5,0.0,2.8,4.4,20.5,102,109,11.4,0.479,0.48,0.272,0.7,9.0,4.9,20.8,1.5,0.0,11.4,20.8,0.2,0.2,0.4,0.063,-0.5,-2.9,-3.4,-0.1,2015
433,Garrett Temple,SG,28,WAS,52,18,735,4.7,11.9,0.4,2.3,6.1,0.375,2.4,5.7,0.42700000000000005,2.4,3.3,0.7290000000000001,1.7,4.6,6.3,3.9,2.9,0.6,2.4,5.3,14.2,104,102,10.9,0.534,0.518,0.282,3.8,9.9,6.9,11.0,2.9,1.0,15.1,13.9,0.4,1.1,1.5,0.1,-0.6,1.4,0.8,0.5,2015
434,Jason Terry,SG,37,HOU,77,18,1641,5.7,13.5,0.42200000000000004,3.8,9.8,0.39,1.9,3.7,0.504,1.2,1.5,0.813,0.5,3.2,3.7,4.5,2.0,0.6,2.2,3.5,16.4,112,106,11.4,0.579,0.7240000000000001,0.10800000000000001,1.0,7.1,4.1,13.8,2.0,0.9,13.7,14.3,2.0,1.5,3.6,0.10400000000000001,0.3,-0.7,-0.4,0.7,2015
435,Isaiah Thomas,PG,25,TOT,67,1,1726,9.7,23.1,0.42,3.7,10.0,0.373,6.0,13.0,0.457,8.7,10.1,0.868,1.0,3.5,4.4,8.2,1.6,0.1,4.1,4.3,31.8,114,109,20.6,0.579,0.434,0.43700000000000006,2.1,7.7,4.9,27.2,1.6,0.2,13.1,27.8,5.0,1.1,6.1,0.16899999999999998,4.6,-2.8,1.8,1.6,2015
436,Lance Thomas,PF-SF,26,TOT,62,37,1490,6.3,15.4,0.41200000000000003,0.2,0.8,0.318,6.1,14.6,0.41700000000000004,2.5,3.4,0.727,2.3,4.5,6.8,2.4,1.3,0.3,2.6,3.5,15.4,91,112,8.0,0.456,0.05,0.22399999999999998,4.8,9.9,7.3,7.4,1.3,0.4,13.2,17.0,-0.9,0.4,-0.4,-0.013999999999999999,-4.1,-1.6,-5.7,-1.4,2015
437,Malcolm Thomas,PF,26,PHI,17,0,194,4.7,10.3,0.45,0.0,1.8,0.0,4.7,8.5,0.545,2.3,3.4,0.6920000000000001,4.1,10.3,14.5,1.8,0.8,0.3,3.4,4.4,11.6,91,106,8.2,0.49200000000000005,0.175,0.325,8.5,23.5,15.6,6.0,0.8,0.4,22.1,13.2,-0.1,0.2,0.1,0.023,-6.4,-1.0,-7.4,-0.3,2015
438,Tyrus Thomas,PF,28,MEM,2,0,7,7.5,7.5,1.0,0.0,0.0,,7.5,7.5,1.0,14.9,14.9,1.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,29.8,224,112,31.4,1.064,0.0,2.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,12.3,0.1,0.0,0.1,0.47700000000000004,6.8,-8.5,-1.6,0.0,2015
439,Hollis Thompson,SG,23,PHI,71,23,1776,6.3,15.3,0.413,3.2,8.1,0.401,3.1,7.2,0.426,1.8,2.5,0.708,1.5,4.1,5.6,2.4,1.6,0.7,1.9,4.0,17.7,105,108,10.9,0.5379999999999999,0.529,0.16399999999999998,3.1,9.3,6.0,8.4,1.6,1.2,10.2,15.9,1.3,1.3,2.6,0.07,-1.1,-0.9,-2.1,0.0,2015
440,Jason Thompson,PF,28,SAC,81,63,1991,5.1,10.8,0.47,0.0,0.0,0.0,5.1,10.8,0.47100000000000003,2.3,3.6,0.622,3.5,9.9,13.4,2.1,0.8,1.4,2.1,6.0,12.4,103,108,10.2,0.5,0.002,0.33399999999999996,8.2,21.5,15.1,6.5,0.8,2.3,14.6,12.7,0.9,1.5,2.4,0.057,-2.6,0.9,-1.7,0.1,2015
441,Klay Thompson,SG,24,GSW,77,77,2455,12.0,25.8,0.46299999999999997,4.8,10.8,0.439,7.2,15.0,0.48100000000000004,4.5,5.1,0.879,0.5,4.4,4.9,4.4,1.7,1.2,3.0,2.4,33.2,112,104,20.8,0.591,0.42,0.19699999999999998,1.2,9.4,5.4,14.6,1.7,1.8,9.5,27.6,5.7,3.1,8.8,0.172,3.6,-1.0,2.7,2.9,2015
442,Tristan Thompson,PF,23,CLE,82,15,2194,6.3,11.6,0.547,0.0,0.0,,6.3,11.6,0.547,3.8,5.9,0.6409999999999999,6.5,9.1,15.6,0.9,0.8,1.4,2.0,4.5,16.4,121,106,15.6,0.58,0.0,0.508,14.5,19.7,17.2,2.7,0.8,2.2,12.2,14.0,4.7,2.1,6.8,0.14800000000000002,-0.3,-0.3,-0.6,0.8,2015
443,Marcus Thornton,SG,27,TOT,48,0,721,9.7,24.0,0.406,3.7,9.9,0.37799999999999995,6.0,14.0,0.426,3.2,3.9,0.821,1.6,4.4,6.0,2.5,1.9,0.5,1.9,2.6,26.4,103,106,15.0,0.514,0.414,0.162,3.4,9.7,6.5,8.2,1.9,0.8,6.8,24.1,0.6,0.7,1.2,0.083,0.1,-2.4,-2.4,-0.1,2015
444,Anthony Tolliver,PF,29,TOT,76,11,1432,5.8,14.1,0.41,3.8,10.4,0.366,2.0,3.7,0.534,1.9,2.5,0.7829999999999999,1.8,6.6,8.5,2.1,0.9,0.6,1.8,4.9,17.3,112,109,11.1,0.569,0.738,0.17600000000000002,3.7,14.5,9.0,6.3,0.9,0.9,10.8,14.7,1.8,0.9,2.7,0.092,0.5,-1.1,-0.6,0.5,2015
445,P.J. Tucker,SF,29,PHO,78,63,2383,5.5,12.5,0.43799999999999994,1.8,5.3,0.345,3.6,7.2,0.506,2.2,3.0,0.727,2.4,8.1,10.5,2.6,2.2,0.5,2.0,3.7,14.9,108,105,12.5,0.541,0.423,0.24,5.2,18.0,11.5,7.4,2.2,0.7,12.7,13.9,2.2,2.7,4.9,0.098,-0.2,1.4,1.2,1.9,2015
